modality,split,metric,value
protein,273,prevalence,0.30547344817042094
protein,273,distance,0.2111111111111111
protein,273,dispersion,0.5201238390092879
protein,273,omega2,36.81501708287046
protein,273,deff,0.15780179152044085
protein,273,tf_topology,0.21981424148606812
protein,273,source_r2,0.02597573483751031
protein,274,abundance,0.10325145245133013
protein,274,prevalence,0.38140862297421263
protein,274,distance,0.2861111111111111
protein,274,dispersion,0.4086687306501548
protein,274,omega2,36.070275491854176
protein,274,deff,0.4989737344864089
protein,274,tf_topology,0.25696594427244585
protein,274,source_r2,0.017241914143729956
protein,275,abundance,0.2101722556314341
protein,275,prevalence,0.23167872795841402
protein,275,distance,0.20679012345679013
protein,275,dispersion,0.29411764705882354
protein,275,omega2,5.478371609693163
protein,275,deff,0.30047943226662444
protein,275,tf_topology,0.25696594427244585
protein,275,source_r2,0.020423910282071325
protein,276,abundance,0.1610437264295179
protein,276,prevalence,0.17684231984507187
protein,276,distance,0.29444444444444445
protein,276,dispersion,0.3653250773993808
protein,276,omega2,39.86313713864835
protein,276,deff,0.2509637987658167
protein,276,tf_topology,0.7091570013368654
protein,276,source_r2,0.0449225514863981
protein,277,abundance,0.21119151972276018
protein,277,prevalence,0.21119151972276018
protein,277,distance,0.25277777777777777
protein,277,dispersion,0.5356037151702786
protein,277,omega2,39.86313713864835
protein,277,deff,0.09291192702639091
protein,277,tf_topology,0.50264929079552
protein,277,source_r2,0.02590953117938044
protein,278,abundance,0.13230047905412293
protein,278,prevalence,0.2916114565283865
protein,278,distance,0.32600308641975306
protein,278,dispersion,0.3684210526315789
protein,278,omega2,1.4132498374706037
protein,278,deff,0.8179919893374448
protein,278,tf_topology,0.30959752321981426
protein,278,source_r2,0.028553828938759414
protein,279,abundance,0.035266537559881767
protein,279,prevalence,0.3366629293649985
protein,279,distance,0.2183641975308642
protein,279,dispersion,0.6842105263157895
protein,279,omega2,36.55229991654562
protein,279,deff,0.00045692495619226593
protein,279,tf_topology,0.185661638187488
protein,279,source_r2,0.01825507866318425
protein,280,abundance,0.2343288145958618
protein,280,prevalence,0.2261747018652533
protein,280,distance,0.48333333333333334
protein,280,dispersion,0.43034055727554177
protein,280,omega2,39.86313713864835
protein,280,deff,0.7018797409600303
protein,280,tf_topology,0.3619690318578377
protein,280,source_r2,0.025913867605977824
protein,281,abundance,0.06278666802568546
protein,281,prevalence,0.3777392722454388
protein,281,distance,0.15354938271604937
protein,281,dispersion,0.5077399380804953
protein,281,omega2,36.43084729367055
protein,281,deff,0.06961474150712259
protein,281,tf_topology,0.14551083591331268
protein,281,source_r2,0.015735262904502646
protein,282,abundance,0.2002853939455713
protein,282,prevalence,0.19845071858118438
protein,282,distance,0.22777777777777777
protein,282,dispersion,0.541795665634675
protein,282,omega2,39.86313713864835
protein,282,deff,0.19863838821366506
protein,282,tf_topology,0.25696594427244585
protein,282,source_r2,0.01720608511733191
protein,283,abundance,0.07226582407501783
protein,283,prevalence,0.3176026908572011
protein,283,distance,0.23630401234567902
protein,283,dispersion,0.5139318885448917
protein,283,omega2,37.00656618492232
protein,283,deff,0.14984181072963293
protein,283,tf_topology,0.23839009287925697
protein,283,source_r2,0.02059624854636252
protein,284,abundance,0.23279991845887268
protein,284,prevalence,0.19141779635103456
protein,284,distance,0.14583333333333334
protein,284,dispersion,0.24148606811145512
protein,284,omega2,1.256414445050762
protein,284,deff,0.1789198677951708
protein,284,tf_topology,0.4154884392846124
protein,284,source_r2,0.028874549392338224
protein,285,abundance,0.1791866272551218
protein,285,prevalence,0.22332076240954032
protein,285,distance,0.25713734567901236
protein,285,dispersion,0.6594427244582043
protein,285,omega2,39.86313713864835
protein,285,deff,0.11356040034089754
protein,285,tf_topology,0.25696594427244585
protein,285,source_r2,0.016363690071074133
protein,286,abundance,0.11864234023035368
protein,286,prevalence,0.28559779838956273
protein,286,distance,0.13503086419753085
protein,286,dispersion,0.25696594427244585
protein,286,omega2,3.105311110438915
protein,286,deff,0.21559733344892326
protein,286,tf_topology,0.17337461300309598
protein,286,source_r2,0.01635446648023247
protein,287,abundance,0.32473753949648354
protein,287,prevalence,0.31658342676587503
protein,287,distance,0.2966820987654321
protein,287,dispersion,0.3715170278637771
protein,287,omega2,0.5227140811418756
protein,287,deff,0.5415079455910841
protein,287,tf_topology,1.0345784925905859
protein,287,source_r2,0.0990899969967053
protein,288,abundance,0.10274182040566711
protein,288,prevalence,0.24075017837121598
protein,288,distance,0.24444444444444444
protein,288,dispersion,0.23219814241486067
protein,288,omega2,0.41412646434239025
protein,288,deff,0.5130115216133906
protein,288,tf_topology,0.37697949687105603
protein,288,source_r2,0.0179835653455578
protein,289,abundance,0.2706146162470696
protein,289,prevalence,0.270512689837937
protein,289,distance,0.25385802469135804
protein,289,dispersion,0.3065015479876161
protein,289,omega2,36.28170752677394
protein,289,deff,0.5741230097195299
protein,289,tf_topology,0.7420645012699475
protein,289,source_r2,0.057342888590742366
protein,290,abundance,0.20986647640403627
protein,290,prevalence,0.23748853327897257
protein,290,distance,0.2111111111111111
protein,290,dispersion,0.3188854489164087
protein,290,omega2,2.189231844769928
protein,290,deff,0.3844735846786038
protein,290,tf_topology,0.3601300657398807
protein,290,source_r2,0.01936603280784619
protein,291,abundance,0.10957088981755173
protein,291,prevalence,0.37651615533584754
protein,291,distance,0.2388888888888889
protein,291,dispersion,0.33126934984520123
protein,291,omega2,39.86313713864835
protein,291,deff,0.1234547604628794
protein,291,tf_topology,0.1826625386996904
protein,291,source_r2,0.01772500124579145
protein,292,abundance,0.08001223116909591
protein,292,prevalence,0.29752318825807766
protein,292,distance,0.1385030864197531
protein,292,dispersion,0.3591331269349845
protein,292,omega2,1.5085350310115098
protein,292,deff,0.02367986483013796
protein,292,tf_topology,0.18885448916408668
protein,292,source_r2,0.015678922283669957
protein,293,abundance,0.0603404342065029
protein,293,prevalence,0.4290082560391397
protein,293,distance,0.39444444444444443
protein,293,dispersion,0.3157894736842105
protein,293,omega2,37.45379986116993
protein,293,deff,0.11192553383969163
protein,293,tf_topology,0.6730011672044238
protein,293,source_r2,0.05197946847926495
protein,294,abundance,0.09897054326776068
protein,294,prevalence,0.3467536438691265
protein,294,distance,0.3231095679012346
protein,294,dispersion,0.3498452012383901
protein,294,omega2,36.18603742852123
protein,294,deff,0.8034318374404196
protein,294,tf_topology,0.2476780185758514
protein,294,source_r2,0.02346478442615571
protein,295,abundance,0.0554479665681378
protein,295,prevalence,0.3277953317704617
protein,295,distance,0.31886574074074076
protein,295,dispersion,0.6594427244582043
protein,295,omega2,4.537825913042751
protein,295,deff,0.15143985080212083
protein,295,tf_topology,0.26625386996904027
protein,295,source_r2,0.01280729388268415
protein,296,abundance,0.24523494037305066
protein,296,prevalence,0.22393232086433595
protein,296,distance,0.16493055555555555
protein,296,dispersion,0.3622291021671827
protein,296,omega2,3.6527749654790402
protein,296,deff,0.36976736305329877
protein,296,tf_topology,0.401682203561437
protein,296,source_r2,0.015424579075510808
protein,297,abundance,0.17816736316379575
protein,297,prevalence,0.45744572418713686
protein,297,distance,0.15007716049382716
protein,297,dispersion,0.14551083591331268
protein,297,omega2,2.273614243106423
protein,297,deff,0.12303219437908358
protein,297,tf_topology,0.3591331269349845
protein,297,source_r2,0.014150424639136254
protein,298,abundance,0.029252879421057996
protein,298,prevalence,0.33442054836408114
protein,298,distance,0.15007716049382716
protein,298,dispersion,0.21981424148606812
protein,298,omega2,1.6374477863969443
protein,298,deff,0.13121280123051765
protein,298,tf_topology,0.16718266253869968
protein,298,source_r2,0.015355902693422747
protein,299,abundance,0.2731627764753848
protein,299,prevalence,0.5148302925287942
protein,299,distance,0.19166666666666668
protein,299,dispersion,0.5201238390092879
protein,299,omega2,36.55141736285935
protein,299,deff,0.0020132447113799493
protein,299,tf_topology,0.45991994781279927
protein,299,source_r2,0.020977966213818602
protein,300,abundance,0.051574763021098764
protein,300,prevalence,0.3229028641320966
protein,300,distance,0.23333333333333334
protein,300,dispersion,0.5201238390092879
protein,300,omega2,36.625487407068654
protein,300,deff,0.2552719183965543
protein,300,tf_topology,0.17956656346749225
protein,300,source_r2,0.019148002873718324
protein,301,abundance,0.0896952400366935
protein,301,prevalence,0.3626541636938131
protein,301,distance,0.19270833333333334
protein,301,dispersion,0.4086687306501548
protein,301,omega2,0.581700791253238
protein,301,deff,0.1536531079661902
protein,301,tf_topology,0.1393188854489164
protein,301,source_r2,0.012587752438695348
protein,302,abundance,0.2113953725410254
protein,302,prevalence,0.21119151972276018
protein,302,distance,0.2361111111111111
protein,302,dispersion,0.3715170278637771
protein,302,omega2,39.86313713864835
protein,302,deff,0.05672119100422721
protein,302,tf_topology,0.6306952622916708
protein,302,source_r2,0.049618850946761016
protein,303,abundance,0.08867597594536744
protein,303,prevalence,0.3209662623585771
protein,303,distance,0.18333333333333332
protein,303,dispersion,0.25696594427244585
protein,303,omega2,1.3969928731884347
protein,303,deff,0.15898799452978282
protein,303,tf_topology,0.21981424148606812
protein,303,source_r2,0.01134854748965682
protein,304,abundance,0.12638874732443175
protein,304,prevalence,0.3289165222709204
protein,304,distance,0.5138888888888888
protein,304,dispersion,0.3684210526315789
protein,304,omega2,37.490837758533644
protein,304,deff,0.6275842376523867
protein,304,tf_topology,0.3560371517027864
protein,304,source_r2,0.05194770653876878
protein,305,abundance,0.06237896238915503
protein,305,prevalence,0.25002548160228316
protein,305,distance,0.35833333333333334
protein,305,dispersion,0.4117647058823529
protein,305,omega2,39.86313713864835
protein,305,deff,0.6272789716842804
protein,305,tf_topology,0.48506903341683805
protein,305,source_r2,0.06441569538306699
protein,306,abundance,0.19773723371725613
protein,306,prevalence,0.2411578840077464
protein,306,distance,0.2222222222222222
protein,306,dispersion,0.56656346749226
protein,306,omega2,36.933864295382634
protein,306,deff,0.1677346999177618
protein,306,tf_topology,0.24458204334365324
protein,306,source_r2,0.022553132753146833
protein,307,abundance,0.13861991642034452
protein,307,prevalence,0.20986647640403627
protein,307,distance,0.19926697530864199
protein,307,dispersion,0.24148606811145512
protein,307,omega2,0.27947697912777153
protein,307,deff,0.058195991870582074
protein,307,tf_topology,0.5924808522360369
protein,307,source_r2,0.02985065870753044
protein,308,abundance,0.1172153705024972
protein,308,prevalence,0.42544083171949854
protein,308,distance,0.27662037037037035
protein,308,dispersion,0.25696594427244585
protein,308,omega2,0.022683894418306143
protein,308,deff,0.1727048738877955
protein,308,tf_topology,0.3681445048945292
protein,308,source_r2,0.0262225939929347
protein,309,abundance,0.11762307613902762
protein,309,prevalence,0.2764244215676282
protein,309,distance,0.2111111111111111
protein,309,dispersion,0.3188854489164087
protein,309,omega2,2.455175926290556
protein,309,deff,0.6096617101186695
protein,309,tf_topology,0.26006191950464397
protein,309,source_r2,0.019340450490215808
protein,310,abundance,0.19437366221588012
protein,310,prevalence,0.19763530730812354
protein,310,distance,0.32021604938271603
protein,310,dispersion,0.5479876160990712
protein,310,omega2,39.86313713864835
protein,310,deff,0.2472393196341359
protein,310,tf_topology,0.23219814241486067
protein,310,source_r2,0.0177074451970463
protein,311,abundance,0.2085414330853124
protein,311,prevalence,0.20405667108347772
protein,311,distance,0.34683641975308643
protein,311,dispersion,0.47368421052631576
protein,311,omega2,36.797337805922275
protein,311,deff,0.7567428703236249
protein,311,tf_topology,0.5886737850037161
protein,311,source_r2,0.03841977953110334
protein,312,abundance,0.08663744776271531
protein,312,prevalence,0.4381816328610743
protein,312,distance,0.15555555555555556
protein,312,dispersion,0.30340557275541796
protein,312,omega2,3.529519122735421
protein,312,deff,0.15302600385042947
protein,312,tf_topology,0.45078739901283976
protein,312,source_r2,0.027742278124167737
protein,313,abundance,0.22434002650086637
protein,313,prevalence,0.22383039445520334
protein,313,distance,0.24444444444444444
protein,313,dispersion,0.25696594427244585
protein,313,omega2,1.9302908530718432
protein,313,deff,0.34287341707184243
protein,313,tf_topology,0.39372319085556035
protein,313,source_r2,0.01888322207163764
protein,314,abundance,0.15533584751809193
protein,314,prevalence,0.4410355723167873
protein,314,distance,0.2330246913580247
protein,314,dispersion,0.25696594427244585
protein,314,omega2,0.869067151532777
protein,314,deff,0.26593095348060325
protein,314,tf_topology,0.3591331269349845
protein,314,source_r2,0.016535728826425223
