modality,kind,distance
protein,within_syn,1.2747291129619653
protein,within_syn,1.1386137384996566
protein,within_syn,1.2160748426957002
protein,within_syn,1.7014522279960067
protein,within_syn,1.66353805581353
protein,within_syn,1.1502128914412295
protein,within_syn,1.7079557387019821
protein,within_syn,1.289551669611746
protein,within_syn,1.1757188369885088
protein,within_syn,1.480636447677785
protein,within_syn,1.9409106342359104
protein,within_syn,0.0
protein,within_syn,1.68701480604252
protein,within_syn,1.7492924407143005
protein,within_syn,1.5988699310832792
protein,within_syn,0.0
protein,within_syn,1.480636447677785
protein,within_syn,1.68701480604252
protein,within_syn,1.1684466270436056
protein,within_syn,1.783616549575383
protein,within_syn,1.1707548442775448
protein,within_syn,1.7822705454569696
protein,within_syn,1.2219523630713702
protein,within_syn,1.5821646902132747
protein,within_syn,1.0123409684387854
protein,within_syn,1.5671172795777448
protein,within_syn,1.7561827451816685
protein,within_syn,1.2219523630713702
protein,within_syn,1.1707548442775448
protein,within_syn,0.0
protein,within_syn,1.7738070612896262
protein,within_syn,1.5671172795777448
protein,within_syn,1.112563769759757
protein,within_syn,1.2639456004141305
protein,within_syn,1.5821646902132747
protein,within_syn,1.489933916885569
protein,within_syn,1.7884599388360742
protein,within_syn,1.7561827451816685
protein,within_syn,1.0123409684387854
protein,within_syn,1.783616549575383
protein,within_syn,1.8003340031796675
protein,within_syn,1.7822705454569696
protein,within_syn,1.262217460045599
protein,within_syn,1.8407848611780524
protein,within_syn,1.1684466270436056
protein,within_syn,1.7361500336821933
protein,within_syn,0.0
protein,within_syn,1.489933916885569
protein,within_syn,1.8003340031796675
protein,within_syn,1.7822705454569696
protein,within_syn,1.2219523630713702
protein,within_syn,1.1707548442775448
protein,within_syn,1.112563769759757
protein,within_syn,1.7884599388360742
protein,within_syn,1.7361500336821933
protein,within_syn,1.1684466270436056
protein,within_syn,1.7738070612896262
protein,within_syn,1.262217460045599
protein,within_syn,1.0123409684387854
protein,within_syn,1.5671172795777448
protein,within_syn,1.8407848611780524
protein,within_syn,1.2639456004141305
protein,within_syn,1.7561827451816685
protein,within_syn,1.783616549575383
protein,within_syn,1.5821646902132747
protein,within_syn,1.2639456004141305
protein,within_syn,1.5671172795777448
protein,within_syn,1.7561827451816685
protein,within_syn,1.817874266155778
protein,within_syn,1.0022878433331617
protein,within_syn,1.8022789733993498
protein,within_syn,1.0651434683135483
protein,within_syn,1.6010720262978808
protein,within_syn,1.0701676021242046
protein,within_syn,1.5383978246278645
protein,within_syn,1.7771629593171894
protein,within_syn,1.0651434683135483
protein,within_syn,1.0022878433331617
protein,within_syn,1.1684466270436056
protein,within_syn,1.8028212200131777
protein,within_syn,1.5383978246278645
protein,within_syn,1.116220556640469
protein,within_syn,1.1502128914412295
protein,within_syn,1.6010720262978808
protein,within_syn,1.518718142053367
protein,within_syn,1.7983239254004229
protein,within_syn,1.7771629593171894
protein,within_syn,1.0701676021242046
protein,within_syn,1.817874266155778
protein,within_syn,1.8387361666125799
protein,within_syn,1.8022789733993498
protein,within_syn,0.9195794291126237
protein,within_syn,1.9498195987659879
protein,within_syn,0.0
protein,within_syn,1.7480462345427104
protein,within_syn,1.1684466270436056
protein,within_syn,1.518718142053367
protein,within_syn,1.8387361666125799
protein,within_syn,1.8022789733993498
protein,within_syn,1.0651434683135483
protein,within_syn,1.0022878433331617
protein,within_syn,1.116220556640469
protein,within_syn,1.7983239254004229
protein,within_syn,1.7480462345427104
protein,within_syn,0.0
protein,within_syn,1.8028212200131777
protein,within_syn,0.9195794291126237
protein,within_syn,1.0701676021242046
protein,within_syn,1.5383978246278645
protein,within_syn,1.9498195987659879
protein,within_syn,1.1502128914412295
protein,within_syn,1.7771629593171894
protein,within_syn,1.817874266155778
protein,within_syn,1.6010720262978808
protein,within_syn,1.1502128914412295
protein,within_syn,1.5383978246278645
protein,within_syn,1.7771629593171894
protein,within_syn,1.605948640719554
protein,within_syn,1.3115032538852192
protein,within_syn,1.6284187025737253
protein,within_syn,1.194403451428475
protein,within_syn,1.7960774199951401
protein,within_syn,1.1741279387655452
protein,within_syn,1.266655520073813
protein,within_syn,1.6284187025737253
protein,within_syn,1.605948640719554
protein,within_syn,1.783616549575383
protein,within_syn,1.0691512529774314
protein,within_syn,1.1741279387655452
protein,within_syn,1.8623378307289067
protein,within_syn,1.7492924407143005
protein,within_syn,1.194403451428475
protein,within_syn,1.22123183930565
protein,within_syn,1.3202087549194619
protein,within_syn,1.266655520073813
protein,within_syn,1.7960774199951401
protein,within_syn,0.0
protein,within_syn,1.2098974217625724
protein,within_syn,1.3115032538852192
protein,within_syn,1.77366911904825
protein,within_syn,1.1003805088480814
protein,within_syn,1.817874266155778
protein,within_syn,1.1873750925500697
protein,within_syn,1.783616549575383
protein,within_syn,1.22123183930565
protein,within_syn,1.2098974217625724
protein,within_syn,1.3115032538852192
protein,within_syn,1.6284187025737253
protein,within_syn,1.605948640719554
protein,within_syn,1.8623378307289067
protein,within_syn,1.3202087549194619
protein,within_syn,1.1873750925500697
protein,within_syn,1.817874266155778
protein,within_syn,1.0691512529774314
protein,within_syn,1.77366911904825
protein,within_syn,1.7960774199951401
protein,within_syn,1.1741279387655452
protein,within_syn,1.1003805088480814
protein,within_syn,1.7492924407143005
protein,within_syn,1.266655520073813
protein,within_syn,0.0
protein,within_syn,1.194403451428475
protein,within_syn,1.7492924407143005
protein,within_syn,1.1741279387655452
protein,within_syn,1.266655520073813
protein,within_syn,1.6032975720715974
protein,within_syn,0.8620044106538713
protein,within_syn,1.3051324579969734
protein,within_syn,1.0539595269295206
protein,within_syn,1.2488413223490704
protein,within_syn,1.543062205486021
protein,within_syn,0.8620044106538713
protein,within_syn,0.0
protein,within_syn,1.1707548442775448
protein,within_syn,1.5901750109872221
protein,within_syn,1.2488413223490704
protein,within_syn,1.1815892942715829
protein,within_syn,1.1386137384996566
protein,within_syn,1.3051324579969734
protein,within_syn,1.2296005285711538
protein,within_syn,1.5950737939417456
protein,within_syn,1.543062205486021
protein,within_syn,1.0539595269295206
protein,within_syn,1.605948640719554
protein,within_syn,1.6154398549947466
protein,within_syn,1.6032975720715974
protein,within_syn,1.1411369034404035
protein,within_syn,1.6956701784152342
protein,within_syn,1.0022878433331617
protein,within_syn,1.5224788011699888
protein,within_syn,1.1707548442775448
protein,within_syn,1.2296005285711538
protein,within_syn,1.6154398549947466
protein,within_syn,1.6032975720715974
protein,within_syn,0.8620044106538713
protein,within_syn,0.0
protein,within_syn,1.1815892942715829
protein,within_syn,1.5950737939417456
protein,within_syn,1.5224788011699888
protein,within_syn,1.0022878433331617
protein,within_syn,1.5901750109872221
protein,within_syn,1.1411369034404035
protein,within_syn,1.0539595269295206
protein,within_syn,1.2488413223490704
protein,within_syn,1.6956701784152342
protein,within_syn,1.1386137384996566
protein,within_syn,1.543062205486021
protein,within_syn,1.605948640719554
protein,within_syn,1.3051324579969734
protein,within_syn,1.1386137384996566
protein,within_syn,1.2488413223490704
protein,within_syn,1.543062205486021
protein,within_syn,1.6283154016136574
protein,within_syn,1.26010299604392
protein,within_syn,1.791847638719341
protein,within_syn,1.0254132408347507
protein,within_syn,1.0673806524573681
protein,within_syn,1.6283154016136574
protein,within_syn,1.6032975720715974
protein,within_syn,1.7822705454569696
protein,within_syn,1.1443718608570437
protein,within_syn,1.0254132408347507
protein,within_syn,1.8523636239193648
protein,within_syn,1.7350103188542922
protein,within_syn,1.26010299604392
protein,within_syn,1.1769465142803017
protein,within_syn,1.1440456225910438
protein,within_syn,1.0673806524573681
protein,within_syn,1.791847638719341
protein,within_syn,1.3115032538852192
protein,within_syn,0.9850405291870482
protein,within_syn,0.0
protein,within_syn,1.7343075795206246
protein,within_syn,1.349736912351306
protein,within_syn,1.8022789733993498
protein,within_syn,1.0849993974329502
protein,within_syn,1.7822705454569696
protein,within_syn,1.1769465142803017
protein,within_syn,0.9850405291870482
protein,within_syn,0.0
protein,within_syn,1.6283154016136574
protein,within_syn,1.6032975720715974
protein,within_syn,1.8523636239193648
protein,within_syn,1.1440456225910438
protein,within_syn,1.0849993974329502
protein,within_syn,1.8022789733993498
protein,within_syn,1.1443718608570437
protein,within_syn,1.7343075795206246
protein,within_syn,1.791847638719341
protein,within_syn,1.0254132408347507
protein,within_syn,1.349736912351306
protein,within_syn,1.7350103188542922
protein,within_syn,1.0673806524573681
protein,within_syn,1.3115032538852192
protein,within_syn,1.26010299604392
protein,within_syn,1.7350103188542922
protein,within_syn,1.0254132408347507
protein,within_syn,1.0673806524573681
protein,within_syn,1.400873751285121
protein,within_syn,1.1890558961238389
protein,within_syn,1.307703958192547
protein,within_syn,1.5942955564984012
protein,within_syn,0.0
protein,within_syn,0.8620044106538713
protein,within_syn,1.2219523630713702
protein,within_syn,1.6163760319543374
protein,within_syn,1.307703958192547
protein,within_syn,1.27460704711981
protein,within_syn,1.2747291129619653
protein,within_syn,1.400873751285121
protein,within_syn,1.2504829907877444
protein,within_syn,1.6238727381806488
protein,within_syn,1.5942955564984012
protein,within_syn,1.1890558961238389
protein,within_syn,1.6284187025737253
protein,within_syn,1.6574489695034773
protein,within_syn,1.6283154016136574
protein,within_syn,1.0587590935539821
protein,within_syn,1.761065904610061
protein,within_syn,1.0651434683135483
protein,within_syn,1.570216428127116
protein,within_syn,1.2219523630713702
protein,within_syn,1.2504829907877444
protein,within_syn,1.6574489695034773
protein,within_syn,1.6283154016136574
protein,within_syn,0.0
protein,within_syn,0.8620044106538713
protein,within_syn,1.27460704711981
protein,within_syn,1.6238727381806488
protein,within_syn,1.570216428127116
protein,within_syn,1.0651434683135483
protein,within_syn,1.6163760319543374
protein,within_syn,1.0587590935539821
protein,within_syn,1.1890558961238389
protein,within_syn,1.307703958192547
protein,within_syn,1.761065904610061
protein,within_syn,1.2747291129619653
protein,within_syn,1.5942955564984012
protein,within_syn,1.6284187025737253
protein,within_syn,1.400873751285121
protein,within_syn,1.2747291129619653
protein,within_syn,1.307703958192547
protein,within_syn,1.5942955564984012
protein,within_syn,1.5866020473999085
protein,within_syn,0.8963217521865606
protein,within_syn,1.1486517899887465
protein,within_syn,1.400873751285121
protein,within_syn,1.3051324579969734
protein,within_syn,1.5821646902132747
protein,within_syn,1.1983578193687876
protein,within_syn,0.8963217521865606
protein,within_syn,1.711703642042651
protein,within_syn,1.5988699310832792
protein,within_syn,0.0
protein,within_syn,1.0045511872063424
protein,within_syn,1.2675265232657398
protein,within_syn,1.1486517899887465
protein,within_syn,1.5866020473999085
protein,within_syn,1.194403451428475
protein,within_syn,1.2169885113463472
protein,within_syn,1.26010299604392
protein,within_syn,1.650949331767747
protein,within_syn,1.3563469148241651
protein,within_syn,1.6010720262978808
protein,within_syn,1.1421320516473055
protein,within_syn,1.5821646902132747
protein,within_syn,1.0045511872063424
protein,within_syn,1.2169885113463472
protein,within_syn,1.26010299604392
protein,within_syn,1.400873751285121
protein,within_syn,1.3051324579969734
protein,within_syn,1.711703642042651
protein,within_syn,1.2675265232657398
protein,within_syn,1.1421320516473055
protein,within_syn,1.6010720262978808
protein,within_syn,1.1983578193687876
