Taxon,Function,HM405CO,HM405TI,HM406CO,HM406TI,HM417CO,HM417TI,HM421CO,HM421TI,HM422CO1,HM422TI1,HM424CO,HM427CO,HM427TI,HM435CO,HM435TI,HM440CO,HM441CO,HM441TI,HM442CO,HM442TI,HM449CO2,HM449TI,HM450DC,HM450TI,HM455DC,HM458DC,HM460DCA,HM464DC,HM464PC,HM465PC,HM465TI,HM466CO,HM466TI,HM467DC,HM467PC,HM467TI,HM472DC,HM482DCA,HM483DCA,HM483PCA,HM483TIA,HM494DC,HM499PC,HM499TIA,HM500CoAC,HM500CoDC,HM502DCN,HM502PCN,HM502TIN,HM504DCN,HM504PCA,HM504TIN,HM505DCA,HM505PCA,HM505TIN,HM513DCN,HM513PCN,HM513TIN,HM514CoN,HM514DCA,HM514TIN,HM518CoN,HM518DCN,HM518TIA,HM520CoN,HM520DCN,HM523CoN,HM523DCN,HM523TIN,HM527CoN,HM527DCN,HM527TIN,HM528CoN,HM528DCN,HM528TIN,HM531CoN,HM531DCN,HM531TIN,HM533CoA,HM533DCA,HM537DCN,HM537PCN,HM537TIN,HM538DCN,HM538PCN,HM539DCA,HM539PCN,HM539TIA,HM540CoN,HM540DCN,HM540TIN,HM543DCA,HM543PCA,HM543TIN1,HM544DCN,HM544PCN,HM544TIN,HM545DCN,HM545TIN,HM550DCA,HM550PCN,HM557DCN,HM557PCN,HM557TIA,HM558DCN,HM558PCN,HM558TIN,HM560DCA,HM560PCA,HM560TIN,HM561DCN,HM561PCN,HM561TIN,HM562DCA,HM562PCN,HM562TIA,HM563DCN,HM563PCN,HM563TIN,HM564DC,HM564PC,HM564TI,HM565DCN,HM565PCN,HM565TIA,HM567DCA,HM567PCA,HM567TIN,HM568DC,HM568PC,HM568TI,HM569DCA,HM569PCA,HM569TIA,HM572DCN,HM572PCN,HM572TIN,HM573DCA,HM573PCA,HM573TIN,HM574DCA,HM574PCN,HM574TIA,HM576DCN,HM576PCN,HM576TI,HM579DCA,HM579PCA,HM579TIA,HM580DC,HM580PC,HM580TI,HM581DCN,HM581PCN,HM581TI,HM582DCA,HM582PCN,HM582TIN,HM588DCN,HM588PCN,HM588TIA,HM590DCN,HM590PCN,HM590TIN,HM594DCN,HM594PCN,HM594TIN,HM599PCN,HM599TIN,HM601DCN,HM601PCA,HM601TIA,HM602DCA,HM602PCA,HM602TIN,HM607DCN,HM607PCN,HM607TIN,HM609DCN,HM609PCN,HM610DCA,HM610PCN,HM610TIN,HM611DCA,HM611PCN,HM611TIN,HM614DCA,HM614PCN,HM614TIA,HM615DCN,HM615PCN,HM615TIA,HM616DCA,HM616PCA,HM617DCA,HM617PCA,HM617TIN,HM620DCA,HM620PCA,HM620TIN,HM621DCA,HM621PCA,HM621TIN
MGYG000001398,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16016000,9851500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46124000,79889000,40423000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001400,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66816000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9361900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001489,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204890000,0,0,0,0,0,0
MGYG000001527,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001710,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918300,0,0,0,0,0,0,0,16971000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348700,0,0,0,0,0,0,0,0,0,0,0,0,7822500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001757,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15413000,0,0,0,0,0,0,0,0,0,0,0,24000000,0,0,0,0,0,0,0,0,0,0,0,0,203100000,85787000,202490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619400,0,0,0,0,0,0,0,0,0,0,0,0,0,38465000,32101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001811,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23272000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410700,0,0,0,0
MGYG000001837,COG0822,0,0,0,0,0,0,0,18187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32467000,0,42498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25703000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001866,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111170000,50658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47513000,60759000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002040,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34478000,0,0,0,0,0,0,0,0,0,39946000,25266000,0,18837000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102400000,0,0,0,0,0,0,0,0,0,0,0,0,0,5259800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13123000,0,0,0,0,0,0,0,0,0,0,0,0,0,35655000,14760000,0,0,0,0,18278000,9901200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42468000,24557000,0,0,0,0,0,0,0,0,20103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20224000,32753000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002040,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15822000,4658300,0,0,25154000,0,0,102020000,0,0,0,0,37517000,0,0,0,0,0,0,0,0,0,238760000,237850000,98010000,202400000,6592900,0,0,0,0,0,0,0,46082000,0,0,0,0,0,0,0,58708000,46118000,0,5862600,28311000,0,0,0,0,155140000,0,0,0,0,0,0,0,0,0,0,0,3370900,16014000,0,0,0,0,0,3178100,0,0,0,20316000,0,0,0,0,0,0,6706900,0,12509000,0,0,0,0,0,0,0,9691600,62299000,0,0,0,0,0,59689000,0,0,0,0,0,0,0,0,2208000,12954000,0,0,0,193490000,73041000,0,196900000,34726000,0,0,0,0,0,0,0,0,0,0,0,0,0,11721000,12511000,0,21760000,64539000,23749000,15748000,39666000,0,5721600,0,0,0,0,0,0,0,0,16834000,19961000,4056000,17545000,23307000,0,0,0,0,0,0,0,0,0,18949000,2945700,310980000,238870000,11128000,0,18191000,0,0,20729000,0,19096000,0,0,0,0,0,0,0,25447000,33089000,34353000,0,0,0
MGYG000002149,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17917000,0,0,0,0,19669000,19254000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19318000,0,0,0,0,98607000,116970000,146740000,0,0,0,0,0,0,0,0,0,0,0,48121000,20974000,0,0,0,83292000,97068000,0,0,0,21051000,35175000,20012000,0,151940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26537000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27773000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002274,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11067000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97855000,91108000,0,0,0,0,20959000,24828000,0,0,0,0,0,0,0,0,0,0,0,0,42023000,29121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20289000,0,0,0,0,29556000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002417,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24846000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002438,COG0822,0,0,0,0,0,0,86981000,55509000,0,0,0,0,0,0,0,0,14397000,18033000,0,0,0,0,0,0,38580000,0,27584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34906000,40305000,154690000,287550000,37050000,0,24298000,41395000,57317000,0,0,0,0,116600000,65554000,37428000,13139000,8745600,0,0,0,0,35411000,0,0,0,0,0,0,0,0,0,0,0,12624000,0,0,0,0,0,0,0,37348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608000,0,6984400,0,0,0,0,0,0,0,0,0,259580000,28492000,50028000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10643000,0,0,0,0,0,0,0,0,0,0,46916000,31740000,19306000,0,0,0,0,0,0,0,0,0,0,0,12568000,12240000,46193000,28927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12833000,0,0,0,0
MGYG000002455,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6641100,0,19859000,12281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22161000,0,0,0,0,0,0,5788200,0,0,0,0,0,0,0,0,0,0,0,40840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25443000,0,0,0,23382000,0,0,0,0,0,0,0,0,17207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002483,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33731000,0,0,0,0,0,0,0,0,0,0,15723000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002528,COG0822,0,0,0,0,0,44489000,78809000,151840000,39940000,0,0,9985100,0,0,0,0,0,6324200,21971000,22268000,0,0,0,12989000,24850000,11230000,0,0,89407000,0,0,0,0,0,0,0,0,23110000,35358000,17852000,24917000,0,149830000,155600000,233600000,747120000,244460000,176310000,159510000,0,0,0,0,0,0,189800000,0,0,191600000,100710000,76496000,13156000,15469000,0,0,0,351690000,60334000,207190000,0,0,8060500,0,0,0,72907000,27218000,250320000,10277000,20381000,148790000,13929000,97581000,47321000,10577000,0,0,0,0,0,4873200,0,0,0,20356000,11559000,0,21427000,23036000,18801000,20955000,5892800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33209000,15808000,20726000,0,0,0,0,0,4943600,0,0,0,16305000,23584000,0,0,0,0,7722800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6069000,4211800,0,0,0,52353000,0,0,6481400,4571000,8336900,0,30282000,0,0,0,0,0,0,70938000,58891000,52008000,0,0,59353000,46556000,28633000,0,59739000,0,0,0,0,0,0,0,0,0,0,0,0,72463000,25564000,28722000,0,0,0
MGYG000002580,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20082000,19857000,11403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002633,COG0822,0,0,0,0,0,0,43348000,0,0,0,0,0,0,0,20928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26133000,0,0,0,0,30575000,23055000,30396000,0,0,0,0,0,0,0,0,0,0,0,0,0,49875000,0,0,0,0,0,0,0,0,11331000,0,0,0,0,0,0,0,0,0,0,0,0,56897000,53405000,0,0,0,0,0,0,0,0,0,0,0,0,20674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57972000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17740000,15296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002657,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151600,10037000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002772,COG0822,0,0,0,0,0,0,101590000,85358000,0,0,0,0,0,0,0,0,13228000,19295000,0,0,0,0,0,0,18990000,0,0,0,0,0,0,0,0,77026000,33572000,20845000,0,0,70868000,41387000,35423000,29729000,15281000,12295000,39627000,80335000,0,0,0,22872000,35527000,0,0,0,0,20830000,0,0,14572000,0,0,0,0,0,36977000,34867000,76036000,0,104900000,124130000,41637000,0,0,26915000,0,81539000,99505000,174470000,0,0,0,0,0,56485000,0,198480000,58095000,0,38099000,50914000,0,7159900,0,0,117180000,149120000,100990000,63917000,0,12761000,9407400,188930000,205880000,83760000,34337000,68773000,31698000,33092000,54666000,0,0,0,0,0,39325000,18388000,0,0,7373200,0,0,0,72536000,15498000,24525000,0,0,0,18432000,30533000,0,20533000,0,0,0,0,0,0,0,0,0,0,0,467530000,378130000,172140000,0,0,0,0,0,0,11261000,0,0,5683400,5210000,0,0,0,0,10822000,0,0,0,0,0,0,0,0,0,0,0,0,0,29466000,34207000,18829000,0,0,28977000,0,0,0,22331000,0,15746000,95050000,0,0,0,0,0,0,0,0,0,10861000,5043700,0,0,0,0
MGYG000002922,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46989000,14518000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003166,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34604000,7998400,0,0,0,0
MGYG000003611,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75323000,54491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003636,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15292000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003663,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900000,37068000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003715,COG0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6679400,0,0,0,14773000,0,0,0,0,0,21628000,0,0,0,0,0,0,0,0,0,0,0,0,0,15384000,0,0,0,0,0,0,0,0,0,0,0,0,4546600,7783700,5900800,17315000,0,0,0,0,0,0,0,10478000,6724600,0,0,11538000,0,0,0,0,0,0,0,0,0,8481300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724800,15112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18542000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
